user_id,total_spend,purchase_freq,fans_num,follow_num,age,gender,user_level,register_days,label,social_activity,cluster,cluster_name
U00017774,1315.95,4,0,3,28,1,5,641,0.0,3,1,群体B
U00017775,9066.77,6,0,3,37,0,1,709,1.0,3,3,群体D
U00017776,7948.57,12,0,8,27,0,5,40,1.0,8,3,群体D
U00017777,3423.31,4,0,13,25,0,5,1180,0.0,13,1,群体B
U00017778,3466.43,9,1,6,18,1,4,267,1.0,7,1,群体B
U00017779,1583.74,5,0,33,26,0,2,863,1.0,33,1,群体B
U00017780,4841.22,4,0,29,21,0,2,315,1.0,29,1,群体B
U00017781,314.72,25,0,4,24,0,5,444,0.0,4,0,群体A
U00017782,1638.81,8,2,57,28,0,5,223,0.0,59,2,群体C
U00017783,883.93,4,0,25,30,0,3,313,0.0,25,1,群体B
U00017784,748.61,2,2,11,24,0,2,582,1.0,13,1,群体B
U00017785,837.04,18,0,72,31,0,3,159,1.0,72,2,群体C
U00017786,4636.94,3,0,35,18,0,4,726,0.0,35,1,群体B
U00017787,822.89,3,1,29,45,0,1,506,0.0,30,1,群体B
U00017788,2738.81,13,2,9,18,0,5,445,1.0,11,1,群体B
U00017789,622.36,10,0,16,20,1,4,477,1.0,16,1,群体B
U00017790,444.24,6,0,11,18,0,4,541,0.0,11,1,群体B
U00017791,1590.99,21,0,47,18,0,3,738,0.0,47,0,群体A
U00017792,7162.09,12,0,3,24,0,7,689,0.0,3,3,群体D
U00017793,1204.03,23,1,5,25,1,5,859,0.0,6,0,群体A
U00017794,1372.29,20,0,12,26,0,6,1190,0.0,12,0,群体A
U00017795,8306.23,8,0,6,30,0,2,198,0.0,6,3,群体D
U00017796,2156.04,3,0,17,32,0,3,635,1.0,17,1,群体B
U00017797,5430.33,3,0,6,28,0,6,706,0.0,6,1,群体B
U00017798,4867.22,9,1,10,23,0,3,886,0.0,11,1,群体B
U00017799,936.4,2,0,7,18,0,4,609,0.0,7,1,群体B
U00017800,8692.04,5,0,11,25,1,4,841,0.0,11,3,群体D
U00017801,3395.82,4,1,45,20,1,4,179,1.0,46,1,群体B
U00017802,1813.63,3,0,11,37,0,4,216,0.0,11,1,群体B
U00017803,1579.11,6,1,9,27,1,4,1,0.0,10,1,群体B
U00017804,9090.32,18,5,6,23,1,3,671,0.0,11,3,群体D
U00017805,1696.85,13,0,7,18,1,6,342,0.0,7,1,群体B
U00017806,3398.72,2,0,15,30,0,4,584,0.0,15,1,群体B
U00017807,1152.96,5,0,9,28,1,6,502,1.0,9,1,群体B
U00017808,8952.26,4,0,14,29,0,5,405,0.0,14,3,群体D
U00017809,4340.39,7,0,5,23,0,4,1,1.0,5,1,群体B
U00017810,1448.9,10,0,55,18,0,3,601,0.0,55,1,群体B
U00017811,938.42,5,5,8,31,1,5,630,0.0,13,1,群体B
U00017812,2294.92,27,0,4,30,0,4,1,1.0,4,0,群体A
U00017813,415.68,4,0,63,21,0,1,1,1.0,63,2,群体C
U00017814,8777.18,15,0,12,33,1,5,184,0.0,12,3,群体D
U00017815,2379.18,6,0,2,32,0,5,300,1.0,2,1,群体B
U00017816,1409.49,9,0,1,37,0,1,1131,0.0,1,1,群体B
U00017817,3951.0,9,1,36,31,1,3,930,1.0,37,1,群体B
U00017818,1633.48,8,1,8,27,1,2,1,0.0,9,1,群体B
U00017819,1686.22,6,0,14,35,0,7,351,1.0,14,1,群体B
U00017820,2188.93,3,0,57,29,1,3,404,0.0,57,2,群体C
U00017821,814.79,6,2,27,32,1,4,535,1.0,29,1,群体B
U00017822,921.79,3,0,2,18,0,7,518,0.0,2,1,群体B
U00017823,1518.01,34,0,10,31,0,3,1074,1.0,10,0,群体A
U00017824,505.8,13,0,3,26,1,3,603,0.0,3,1,群体B
U00017825,1455.84,2,0,12,32,1,4,463,1.0,12,1,群体B
U00017826,815.26,10,0,2,28,0,6,350,1.0,2,1,群体B
U00017827,647.95,1,0,18,28,0,4,629,1.0,18,1,群体B
U00017828,930.28,4,0,18,26,1,1,271,1.0,18,1,群体B
U00017829,241.08,1,0,69,18,1,4,142,1.0,69,2,群体C
U00017830,1473.77,8,0,5,28,0,2,324,0.0,5,1,群体B
U00017831,1165.72,50,0,13,30,1,1,231,1.0,13,0,群体A
U00017832,333.53,3,1,21,26,0,6,197,1.0,22,1,群体B
U00017833,456.68,10,0,5,31,0,5,242,0.0,5,1,群体B
U00017834,2298.04,6,0,7,24,1,3,263,0.0,7,1,群体B
U00017835,382.53,5,0,45,19,0,6,465,1.0,45,1,群体B
U00017836,892.59,4,0,8,24,0,5,1087,0.0,8,1,群体B
U00017837,1119.47,4,0,17,34,1,6,806,0.0,17,1,群体B
U00017838,949.63,8,0,7,22,0,3,458,0.0,7,1,群体B
U00017839,1144.7,5,0,84,32,0,5,811,0.0,84,2,群体C
U00017840,2836.8,14,1,3,28,1,1,529,1.0,4,1,群体B
U00017841,4386.0,3,0,29,25,0,5,341,0.0,29,1,群体B
U00017842,1307.79,21,0,5,33,0,6,1001,1.0,5,0,群体A
U00017843,2086.05,14,0,10,24,0,3,1161,0.0,10,1,群体B
U00017844,1729.91,16,1,3,29,1,1,780,1.0,4,1,群体B
U00017845,2198.57,28,0,8,37,1,6,103,0.0,8,0,群体A
U00017846,2701.66,8,0,15,40,1,1,588,1.0,15,1,群体B
U00017847,1511.49,11,0,6,21,0,2,245,0.0,6,1,群体B
U00017848,3495.29,28,0,90,32,0,5,370,0.0,90,2,群体C
U00017849,1528.25,3,0,16,37,0,2,504,0.0,16,1,群体B
U00017850,2458.52,2,1,9,39,0,6,675,0.0,10,1,群体B
U00017851,14212.04,21,1,0,25,0,6,798,1.0,1,3,群体D
U00017852,2036.15,11,0,112,22,0,4,573,1.0,112,2,群体C
U00017853,3818.83,6,0,5,31,1,2,607,1.0,5,1,群体B
U00017854,441.58,3,1,22,30,1,4,781,0.0,23,1,群体B
U00017855,2853.59,5,1,68,18,0,3,90,0.0,69,2,群体C
U00017856,1787.04,3,0,34,31,0,2,485,0.0,34,1,群体B
U00017857,1834.08,23,1,6,33,1,3,702,0.0,7,0,群体A
U00017858,948.61,7,0,2,29,0,4,570,1.0,2,1,群体B
U00017859,1193.85,4,0,6,28,1,2,594,0.0,6,1,群体B
U00017860,4182.14,14,0,43,21,1,4,1285,1.0,43,1,群体B
U00017861,1143.7,4,0,18,18,1,5,629,0.0,18,1,群体B
U00017862,2165.88,24,0,9,28,0,6,624,1.0,9,0,群体A
U00017863,862.8,4,0,83,27,1,2,919,1.0,83,2,群体C
U00017864,1950.46,6,2,11,18,1,3,464,1.0,13,1,群体B
U00017865,650.23,2,3,7,30,0,3,833,0.0,10,1,群体B
U00017866,3344.0,3,0,7,33,1,5,314,0.0,7,1,群体B
U00017867,1440.17,24,0,4,29,0,4,972,0.0,4,0,群体A
U00017868,4620.07,11,0,17,33,0,4,490,0.0,17,1,群体B
U00017869,681.47,11,0,8,27,0,4,561,1.0,8,1,群体B
U00017870,1974.12,3,0,7,24,1,3,558,1.0,7,1,群体B
U00017871,1707.52,31,0,39,36,0,7,835,1.0,39,0,群体A
U00017872,2737.74,12,0,4,31,0,6,532,1.0,4,1,群体B
U00017873,2288.85,18,2,25,19,1,3,499,0.0,27,1,群体B
U00017874,1528.62,3,4,19,18,0,4,651,0.0,23,1,群体B
U00017875,1230.28,2,0,24,37,0,1,1060,0.0,24,1,群体B
U00017876,1124.25,1,0,2,21,0,5,493,1.0,2,1,群体B
U00017877,1027.09,7,1,17,23,1,6,978,1.0,18,1,群体B
U00017878,2527.42,1,0,14,25,1,5,309,1.0,14,1,群体B
U00017879,2788.31,13,0,6,41,0,4,741,1.0,6,1,群体B
U00017880,766.94,8,0,4,18,1,5,1070,0.0,4,1,群体B
U00017881,1757.57,27,0,19,29,1,6,511,1.0,19,0,群体A
U00017882,2359.53,19,0,9,39,1,5,523,0.0,9,1,群体B
U00017883,14569.65,50,1,74,33,0,5,247,1.0,75,3,群体D
U00017884,3881.08,5,0,9,29,1,6,1121,1.0,9,1,群体B
U00017885,1707.86,3,0,17,20,0,2,333,0.0,17,1,群体B
U00017886,4601.94,8,5,17,24,1,5,544,1.0,22,1,群体B
U00017887,2436.59,20,0,7,27,0,5,825,0.0,7,0,群体A
U00017888,1519.07,4,0,6,25,0,5,296,0.0,6,1,群体B
U00017889,3314.66,1,0,3,33,0,1,37,1.0,3,1,群体B
U00017890,1137.11,13,0,10,42,0,7,694,1.0,10,1,群体B
U00017891,1619.91,4,0,37,28,1,4,313,1.0,37,1,群体B
U00017892,6140.19,7,0,1,32,1,4,351,0.0,1,1,群体B
U00017893,3169.36,8,1,10,26,0,4,726,1.0,11,1,群体B
U00017894,1055.25,6,2,12,22,1,4,544,0.0,14,1,群体B
U00017895,2324.91,4,0,18,31,0,2,592,0.0,18,1,群体B
U00017896,1202.43,17,0,15,18,1,4,845,0.0,15,1,群体B
U00017897,3439.67,5,0,28,31,1,6,558,1.0,28,1,群体B
U00017898,5358.73,1,0,23,18,0,2,474,0.0,23,1,群体B
U00017899,1663.54,21,0,77,33,0,4,866,0.0,77,2,群体C
U00017900,2913.77,3,0,32,18,1,5,627,1.0,32,1,群体B
U00017901,5882.42,44,0,5,32,0,2,297,1.0,5,0,群体A
U00017902,3146.0,16,0,3,40,1,4,680,0.0,3,1,群体B
U00017903,8622.29,19,0,16,23,0,5,656,0.0,16,3,群体D
U00017904,3932.38,20,0,25,22,1,2,551,0.0,25,0,群体A
U00017905,755.14,8,0,2,26,0,4,714,1.0,2,1,群体B
U00017906,558.29,2,0,6,31,0,5,343,0.0,6,1,群体B
U00017907,1200.65,14,0,6,18,1,5,74,1.0,6,1,群体B
U00017908,2066.88,18,1,8,23,1,5,242,1.0,9,1,群体B
U00017909,415.09,3,0,23,37,1,5,1000,1.0,23,1,群体B
U00017910,1915.66,3,3,42,27,1,4,449,0.0,45,1,群体B
U00017911,3214.36,27,1,38,22,1,2,209,0.0,39,0,群体A
U00017912,1423.06,7,8,28,23,0,2,805,0.0,36,1,群体B
U00017913,2631.56,5,0,23,33,0,2,834,1.0,23,1,群体B
U00017914,50000.0,4,1,53,35,1,3,1007,0.0,54,3,群体D
U00017915,1798.14,29,0,13,31,0,3,122,1.0,13,0,群体A
U00017916,5224.61,44,2,7,32,0,5,632,1.0,9,0,群体A
U00017917,414.04,27,0,9,18,0,5,690,1.0,9,0,群体A
U00017918,2173.6,7,0,26,24,1,5,704,0.0,26,1,群体B
U00017919,4119.62,2,0,2,32,1,4,669,1.0,2,1,群体B
U00017920,1723.0,50,0,2,29,0,4,481,1.0,2,0,群体A
U00017921,122.62,6,0,8,27,0,2,677,0.0,8,1,群体B
U00017922,228.45,8,0,7,18,0,5,696,0.0,7,1,群体B
U00017923,7289.81,2,0,16,28,1,2,138,0.0,16,3,群体D
U00017924,3339.05,21,2,103,18,0,4,666,0.0,105,2,群体C
U00017925,516.36,6,0,29,26,0,4,320,0.0,29,1,群体B
U00017926,2592.24,2,0,11,24,0,4,467,1.0,11,1,群体B
U00017927,6121.8,18,2,25,18,0,3,728,0.0,27,3,群体D
U00017928,3095.05,11,0,12,26,1,5,299,0.0,12,1,群体B
U00017929,513.6,2,1,12,18,0,7,635,0.0,13,1,群体B
U00017930,833.49,13,1,3,24,0,4,900,0.0,4,1,群体B
U00017931,2909.01,2,0,10,18,1,5,1160,0.0,10,1,群体B
U00017932,4960.85,7,1,7,38,0,4,824,0.0,8,1,群体B
U00017933,1623.3,11,0,5,18,0,2,676,0.0,5,1,群体B
U00017934,5773.47,3,1,24,30,0,3,651,0.0,25,1,群体B
U00017935,1500.1,2,0,10,18,1,2,607,0.0,10,1,群体B
U00017936,2106.66,27,0,17,26,1,4,325,0.0,17,0,群体A
U00017937,698.8,9,0,10,31,0,4,735,0.0,10,1,群体B
U00017938,532.28,23,0,19,27,0,4,347,0.0,19,0,群体A
U00017939,1089.52,14,1,5,25,0,4,862,1.0,6,1,群体B
U00017940,6804.49,5,0,34,18,0,4,438,0.0,34,3,群体D
U00017941,3476.46,2,0,2,21,1,3,42,0.0,2,1,群体B
U00017942,1456.29,8,0,35,30,1,3,801,0.0,35,1,群体B
U00017943,4640.55,22,0,6,21,0,3,332,1.0,6,0,群体A
U00017944,1869.34,6,0,3,39,1,3,316,1.0,3,1,群体B
U00017945,1217.14,11,9,14,30,0,3,319,0.0,23,1,群体B
U00017946,1360.23,12,0,9,45,1,4,1006,0.0,9,1,群体B
U00017947,396.65,6,0,3,18,0,7,180,1.0,3,1,群体B
U00017948,1113.65,4,4,10,18,0,3,43,0.0,14,1,群体B
U00017949,4444.12,11,0,3,25,1,4,854,0.0,3,1,群体B
U00017950,4977.86,22,0,2,18,1,5,216,0.0,2,0,群体A
U00017951,4910.22,39,0,17,30,0,4,779,0.0,17,0,群体A
U00017952,313.66,4,2,17,29,1,1,628,0.0,19,1,群体B
U00017953,5011.24,7,1,5,35,0,2,512,0.0,6,1,群体B
U00017954,2272.78,16,0,1,30,1,4,156,1.0,1,1,群体B
U00017955,1394.18,23,31,60,18,1,5,366,0.0,91,2,群体C
U00017956,1110.65,15,2,4,27,0,4,345,0.0,6,1,群体B
U00017957,175.95,9,0,10,34,1,7,725,1.0,10,1,群体B
U00017958,4268.05,3,0,5,35,0,5,471,0.0,5,1,群体B
U00017959,326.51,12,0,12,26,0,3,744,1.0,12,1,群体B
U00017960,1623.39,6,0,28,25,1,5,765,0.0,28,1,群体B
U00017961,1834.42,20,0,14,40,1,4,428,0.0,14,0,群体A
U00017962,1890.8,6,0,56,24,1,5,1,1.0,56,1,群体B
U00017963,3035.58,5,0,7,34,0,3,652,0.0,7,1,群体B
U00017964,2201.2,20,0,5,37,0,4,231,0.0,5,0,群体A
U00017965,1522.46,16,0,13,37,0,5,540,0.0,13,1,群体B
U00017966,3901.07,3,0,23,35,0,7,443,1.0,23,1,群体B
U00017967,483.51,6,0,14,32,1,3,1,0.0,14,1,群体B
U00017968,1623.3,50,0,5,26,0,2,634,0.0,5,0,群体A
U00017969,753.91,4,0,3,33,0,3,459,0.0,3,1,群体B
U00017970,714.21,7,0,12,24,0,5,565,0.0,12,1,群体B
U00017971,2683.93,4,1,76,35,0,3,79,1.0,77,2,群体C
U00017972,1067.23,7,0,0,18,0,3,817,1.0,0,1,群体B
U00017973,790.6,3,0,0,26,1,6,621,1.0,0,1,群体B
U00017974,805.58,50,1,166,21,0,4,224,1.0,167,2,群体C
U00017975,2996.98,12,0,5,18,1,3,251,1.0,5,1,群体B
U00017976,1260.11,2,0,9,20,0,4,74,1.0,9,1,群体B
U00017977,937.21,15,1,24,18,0,5,186,1.0,25,1,群体B
U00017978,1661.43,1,1,28,22,0,5,76,0.0,29,1,群体B
U00017979,7590.86,9,0,4,28,0,5,661,1.0,4,3,群体D
U00017980,1536.94,11,0,15,35,0,1,315,1.0,15,1,群体B
U00017981,1187.02,3,0,17,23,0,5,668,0.0,17,1,群体B
U00017982,769.08,4,0,7,18,0,4,495,0.0,7,1,群体B
U00017983,2756.49,2,0,4,24,1,3,456,1.0,4,1,群体B
U00017984,2750.4,23,5,15,35,0,3,273,1.0,20,0,群体A
U00017985,936.65,2,0,8,18,1,2,368,0.0,8,1,群体B
U00017986,4383.7,2,1,6,20,1,6,1,0.0,7,1,群体B
U00017987,3994.49,10,1,16,25,1,4,635,1.0,17,1,群体B
U00017988,570.26,9,0,2,18,1,7,393,1.0,2,1,群体B
U00017989,6338.92,8,0,11,20,0,5,975,0.0,11,1,群体B
U00017990,994.51,16,0,28,37,0,4,448,0.0,28,1,群体B
U00017991,463.76,7,0,24,32,1,7,414,1.0,24,1,群体B
U00017992,462.35,2,0,20,18,1,4,168,0.0,20,1,群体B
U00017993,1002.36,6,0,15,33,1,2,698,1.0,15,1,群体B
U00017994,1400.18,9,0,13,29,0,6,912,1.0,13,1,群体B
U00017995,10446.23,6,0,10,41,1,4,954,0.0,10,3,群体D
U00017996,1684.95,6,0,11,27,0,4,372,0.0,11,1,群体B
U00017997,699.08,12,0,18,19,0,1,716,1.0,18,1,群体B
U00017998,1131.19,34,0,24,18,0,5,357,1.0,24,0,群体A
U00017999,907.35,2,0,31,29,1,6,714,1.0,31,1,群体B
U00018000,1471.19,13,0,25,26,1,4,479,0.0,25,1,群体B
U00018001,961.22,3,0,15,30,0,5,392,0.0,15,1,群体B
U00018002,241.82,15,2,34,21,1,6,629,1.0,36,1,群体B
U00018003,20189.67,5,0,15,32,1,5,749,0.0,15,3,群体D
U00018004,3455.88,3,0,10,36,0,3,114,0.0,10,1,群体B
U00018005,2019.0,50,0,36,28,0,3,850,1.0,36,0,群体A
U00018006,3500.41,17,0,25,34,0,2,504,0.0,25,1,群体B
U00018007,737.09,6,1,14,29,0,4,749,1.0,15,1,群体B
U00018008,661.2,19,0,3,28,1,2,686,1.0,3,1,群体B
U00018009,5605.07,21,0,103,22,0,2,312,0.0,103,2,群体C
U00018010,1611.14,9,0,29,36,0,6,638,0.0,29,1,群体B
U00018011,2445.73,11,0,15,22,0,4,911,0.0,15,1,群体B
U00018012,828.28,6,0,15,28,0,5,255,0.0,15,1,群体B
U00018013,2561.39,13,0,369,19,1,5,248,0.0,369,2,群体C
U00018014,714.45,11,0,62,33,0,5,383,1.0,62,2,群体C
U00018015,439.96,2,1,20,25,0,2,407,1.0,21,1,群体B
U00018016,6793.62,4,0,28,31,0,5,643,0.0,28,3,群体D
U00018017,1525.5,3,0,6,18,1,2,433,1.0,6,1,群体B
U00018018,1356.22,41,0,23,19,0,1,927,1.0,23,0,群体A
U00018019,2465.15,7,0,5,20,1,7,457,1.0,5,1,群体B
U00018020,3078.24,17,0,26,29,0,5,353,0.0,26,1,群体B
U00018021,1841.26,11,0,12,28,0,7,194,1.0,12,1,群体B
U00018022,1460.97,12,0,13,24,0,4,584,0.0,13,1,群体B
U00018023,1052.8,2,0,26,21,0,7,1005,1.0,26,1,群体B
U00018024,1835.22,5,0,25,18,0,4,921,0.0,25,1,群体B
U00018025,1400.95,14,1,99,32,0,5,187,0.0,100,2,群体C
U00018026,1496.49,8,0,32,18,0,1,433,0.0,32,1,群体B
U00018027,3244.29,7,0,9,30,1,5,876,0.0,9,1,群体B
U00018028,953.22,15,0,10,18,0,5,497,0.0,10,1,群体B
U00018029,304.39,6,0,6,27,0,4,275,1.0,6,1,群体B
U00018030,3525.27,29,0,7,36,1,4,637,0.0,7,0,群体A
U00018031,1634.65,8,1,8,30,0,2,633,1.0,9,1,群体B
U00018032,3703.38,2,0,33,27,0,4,381,1.0,33,1,群体B
U00018033,3402.21,10,0,290,35,1,3,678,0.0,290,2,群体C
U00018034,660.37,19,0,30,21,0,3,37,0.0,30,1,群体B
U00018035,338.2,17,1,10,21,0,5,473,0.0,11,1,群体B
U00018036,1693.72,15,0,36,29,1,4,416,0.0,36,1,群体B
U00018037,1005.44,6,0,14,23,0,4,683,0.0,14,1,群体B
U00018038,782.34,15,0,99,21,0,5,873,0.0,99,2,群体C
U00018039,2357.33,1,1,9,18,0,7,755,1.0,10,1,群体B
U00018040,1586.62,6,0,2,18,0,4,489,1.0,2,1,群体B
U00018041,1907.16,9,0,50,33,0,3,559,0.0,50,1,群体B
U00018042,1611.0,10,2,22,33,1,4,491,0.0,24,1,群体B
U00018043,1214.45,1,0,14,47,0,4,134,0.0,14,1,群体B
U00018044,6375.88,14,0,1,35,0,1,452,1.0,1,3,群体D
U00018045,933.86,2,0,9,29,1,5,979,0.0,9,1,群体B
U00018046,4393.39,4,0,3,34,0,5,1108,1.0,3,1,群体B
U00018047,1560.76,10,0,25,18,1,1,407,1.0,25,1,群体B
U00018048,6165.82,7,0,8,31,1,7,490,1.0,8,1,群体B
U00018049,323.48,9,1,19,25,0,6,200,1.0,20,1,群体B
U00018050,1587.19,22,0,16,45,0,6,327,1.0,16,0,群体A
U00018051,5809.39,9,0,10,36,1,4,622,0.0,10,1,群体B
U00018052,2714.71,4,0,28,34,1,3,166,0.0,28,1,群体B
U00018053,2355.88,8,0,59,19,1,4,963,0.0,59,2,群体C
U00018054,723.95,8,0,0,53,0,5,189,1.0,0,1,群体B
U00018055,563.8,8,0,15,25,0,4,1015,0.0,15,1,群体B
U00018056,3003.14,6,0,20,22,0,4,806,1.0,20,1,群体B
U00018057,1534.58,7,0,14,34,1,3,603,0.0,14,1,群体B
U00018058,422.71,4,0,8,18,0,1,659,1.0,8,1,群体B
U00018059,903.67,11,0,3,19,0,5,456,1.0,3,1,群体B
U00018060,1376.09,4,0,3,20,0,4,926,0.0,3,1,群体B
U00018061,4458.95,25,1,14,29,0,5,332,1.0,15,0,群体A
U00018062,744.13,9,1,10,29,0,7,703,1.0,11,1,群体B
U00018063,1107.67,14,0,32,22,0,1,778,0.0,32,1,群体B
U00018064,1606.19,8,1,12,24,0,3,69,1.0,13,1,群体B
U00018065,1211.96,25,4,30,18,1,4,949,1.0,34,0,群体A
U00018066,368.36,15,1,3,25,0,6,493,0.0,4,1,群体B
U00018067,1849.3,14,0,2,28,0,4,403,0.0,2,1,群体B
U00018068,744.77,8,5,8,35,0,5,209,0.0,13,1,群体B
U00018069,1142.84,4,0,2,26,0,3,767,0.0,2,1,群体B
U00018070,1037.1,8,0,4,32,0,4,801,1.0,4,1,群体B
U00018071,1397.03,23,0,6,24,0,6,1021,1.0,6,0,群体A
U00018072,1409.73,5,1,18,43,0,4,30,0.0,19,1,群体B
U00018073,1759.22,6,0,10,27,0,4,38,1.0,10,1,群体B
U00018074,5702.15,17,0,2,27,0,4,475,0.0,2,1,群体B
U00018075,3152.64,5,0,4,19,0,3,701,0.0,4,1,群体B
U00018076,6730.86,14,0,34,34,1,4,508,1.0,34,3,群体D
U00018077,2003.73,13,0,37,30,1,5,1052,0.0,37,1,群体B
U00018078,365.69,13,0,8,36,0,4,1029,1.0,8,1,群体B
U00018079,2863.38,12,0,31,23,0,4,554,1.0,31,1,群体B
U00018080,1382.73,5,0,55,28,1,5,328,1.0,55,1,群体B
U00018081,1403.46,9,0,10,39,0,4,288,0.0,10,1,群体B
U00018082,730.74,8,0,54,43,0,5,333,0.0,54,1,群体B
U00018083,2665.54,17,2,23,36,1,4,329,0.0,25,1,群体B
U00018084,2399.78,12,0,15,32,0,4,1005,1.0,15,1,群体B
U00018085,2231.87,30,0,5,18,1,3,1,0.0,5,0,群体A
U00018086,1271.38,14,0,14,24,1,5,426,0.0,14,1,群体B
U00018087,592.49,17,0,9,18,0,6,55,1.0,9,1,群体B
U00018088,2618.75,3,0,4,31,0,5,814,1.0,4,1,群体B
U00018089,3211.8,4,0,34,25,0,4,365,0.0,34,1,群体B
U00018090,1238.55,17,0,2,32,0,1,571,1.0,2,1,群体B
U00018091,966.01,15,11,9,25,0,2,800,1.0,20,1,群体B
U00018092,1730.25,3,2,94,20,0,7,999,1.0,96,2,群体C
U00018093,971.64,14,0,17,23,0,5,82,0.0,17,1,群体B
U00018094,2300.42,40,0,15,39,1,4,815,1.0,15,0,群体A
U00018095,1911.95,7,1,38,37,1,4,408,1.0,39,1,群体B
U00018096,1756.81,4,0,10,26,0,4,638,1.0,10,1,群体B
U00018097,3674.86,4,0,3,39,1,6,645,1.0,3,1,群体B
U00018098,5928.18,3,3,17,35,1,2,629,1.0,20,1,群体B
U00018099,2362.21,26,0,44,23,0,4,74,0.0,44,0,群体A
U00018100,2248.67,10,0,5,21,0,3,774,0.0,5,1,群体B
U00018101,1706.97,7,0,32,19,0,1,68,0.0,32,1,群体B
U00018102,1042.67,0,0,25,25,0,5,542,1.0,25,1,群体B
U00018103,2873.47,14,2,18,33,0,4,20,1.0,20,1,群体B
U00018104,1017.28,5,2,10,22,1,2,326,0.0,12,1,群体B
U00018105,1178.23,1,0,14,19,1,1,641,1.0,14,1,群体B
U00018106,4176.88,27,0,13,39,1,3,319,0.0,13,0,群体A
U00018107,383.61,16,1,13,31,0,7,903,0.0,14,1,群体B
U00018108,454.54,4,0,73,26,1,5,412,1.0,73,2,群体C
U00018109,4731.54,13,1,11,18,0,4,555,0.0,12,1,群体B
U00018110,1422.88,8,5,1,33,0,3,7,0.0,6,1,群体B
U00018111,931.89,5,3,22,18,0,4,584,0.0,25,1,群体B
U00018112,451.63,9,0,14,28,1,4,195,0.0,14,1,群体B
U00018113,1037.74,4,2,12,33,0,6,412,0.0,14,1,群体B
U00018114,2947.96,10,0,13,36,0,3,584,1.0,13,1,群体B
U00018115,5933.77,4,0,14,19,0,3,387,0.0,14,1,群体B
U00018116,2007.47,4,2,10,35,0,5,476,0.0,12,1,群体B
U00018117,2569.05,9,0,81,28,1,6,19,1.0,81,2,群体C
U00018118,3062.26,8,1,4,30,0,6,1003,1.0,5,1,群体B
U00018119,628.87,38,0,7,18,0,6,603,1.0,7,0,群体A
U00018120,7132.25,5,0,26,18,0,4,623,0.0,26,3,群体D
U00018121,1299.38,27,1,9,42,0,2,265,1.0,10,0,群体A
U00018122,963.94,20,0,104,40,0,3,528,1.0,104,2,群体C
U00018123,1321.9,4,0,40,18,0,5,337,0.0,40,1,群体B
U00018124,2312.91,5,0,2,33,0,6,1028,0.0,2,1,群体B
U00018125,1013.95,0,0,35,23,0,4,454,1.0,35,1,群体B
U00018126,3034.53,2,0,2,35,1,6,226,0.0,2,1,群体B
U00018127,2412.86,17,0,7,18,1,4,613,1.0,7,1,群体B
U00018128,1149.52,50,0,20,25,0,3,544,0.0,20,0,群体A
U00018129,15192.96,8,0,5,30,0,4,670,1.0,5,3,群体D
U00018130,1375.6,35,2,5,18,1,5,1033,0.0,7,0,群体A
U00018131,275.02,5,0,1,18,0,1,799,1.0,1,1,群体B
U00018132,1114.96,8,0,6,24,0,3,762,0.0,6,1,群体B
U00018133,1752.97,5,0,13,18,1,2,592,1.0,13,1,群体B
U00018134,1983.58,4,0,179,26,0,3,159,0.0,179,2,群体C
U00018135,1207.37,5,0,9,25,0,3,619,0.0,9,1,群体B
U00018136,1938.21,12,0,2,30,1,4,724,0.0,2,1,群体B
U00018137,244.0,2,0,4,31,0,3,1,0.0,4,1,群体B
U00018138,2058.4,13,0,6,22,1,7,749,1.0,6,1,群体B
U00018139,3166.45,8,0,38,33,0,5,415,0.0,38,1,群体B
U00018140,414.75,14,1,4,18,0,5,536,1.0,5,1,群体B
U00018141,1577.64,9,0,18,19,0,7,309,1.0,18,1,群体B
U00018142,2603.65,4,0,3,18,1,4,381,0.0,3,1,群体B
U00018143,666.67,8,0,5,25,1,5,171,0.0,5,1,群体B
U00018144,1272.51,20,0,15,37,0,6,505,0.0,15,0,群体A
U00018145,1502.12,10,0,9,27,0,1,435,0.0,9,1,群体B
U00018146,3912.16,5,2,44,19,0,6,561,1.0,46,1,群体B
U00018147,3552.13,16,1,29,18,0,1,537,0.0,30,1,群体B
U00018148,2080.01,8,0,27,18,0,2,579,0.0,27,1,群体B
U00018149,3545.92,3,0,25,23,0,7,764,1.0,25,1,群体B
U00018150,724.3,2,0,51,23,0,5,1238,1.0,51,1,群体B
U00018151,2729.11,11,0,92,31,0,2,276,1.0,92,2,群体C
U00018152,4178.14,4,0,13,37,0,5,996,1.0,13,1,群体B
U00018153,3966.99,2,0,9,29,0,4,380,0.0,9,1,群体B
U00018154,878.09,13,0,13,22,1,4,654,0.0,13,1,群体B
U00018155,423.13,6,0,29,31,1,1,1091,0.0,29,1,群体B
U00018156,1600.46,5,0,32,31,0,4,220,0.0,32,1,群体B
U00018157,1186.41,23,0,5,35,0,2,795,0.0,5,0,群体A
U00018158,504.72,32,6,3,19,0,3,644,1.0,9,0,群体A
U00018159,1450.95,6,0,7,31,1,1,275,1.0,7,1,群体B
U00018160,1698.06,6,1,12,31,1,3,1262,0.0,13,1,群体B
U00018161,5867.5,11,0,4,25,0,4,418,0.0,4,1,群体B
U00018162,2564.92,17,6,30,18,0,3,913,1.0,36,1,群体B
